Tabela 793 - População residente;;;
Variável - População residente (Pessoas);;;
ano;cod;mun;pop
2007;2925709;Presidente Jânio Quadros (BA);14803
2007;2925758;Presidente Tancredo Neves (BA);22684
2007;2925808;Queimadas (BA);27186
2007;2925907;Quijingue (BA);27068
2007;2925931;Quixabeira (BA);9348
2007;2925956;Rafael Jambeiro (BA);23107
2007;2926004;Remanso (BA);38004
2007;2926103;Retirolândia (BA);11938
2007;2926202;Riachão das Neves (BA);22528
2007;2926301;Riachão do Jacuípe (BA);32522
2007;2926400;Riacho de Santana (BA);29425
2007;2926509;Ribeira do Amparo (BA);14101
2007;2926608;Ribeira do Pombal (BA);47400
2007;2926657;Ribeirão do Largo (BA);14297
2007;2926707;Rio de Contas (BA);13447
2007;2926806;Rio do Antônio (BA);15096
2007;2926905;Rio do Pires (BA);11385
2007;2927002;Rio Real (BA);36169
2007;2927101;Rodelas (BA);7023
2007;2927200;Ruy Barbosa (BA);29358
2007;2927309;Salinas da Margarida (BA);13090
2007;2927408;Salvador (BA);2892625
2007;2927507;Santa Bárbara (BA);19440
2007;2927606;Santa Brígida (BA);15483
2007;2927705;Santa Cruz Cabrália (BA);25110
2007;2927804;Santa Cruz da Vitória (BA);6386
2007;2927903;Santa Inês (BA);10564
2007;2928000;Santaluz (BA);33633
2007;2928059;Santa Luzia (BA);15184
2007;2928109;Santa Maria da Vitória (BA);40571
2007;2928208;Santana (BA);25947
2007;2928307;Santanópolis (BA);9199
2007;2928406;Santa Rita de Cássia (BA);26135
2007;2928505;Santa Terezinha (BA);9914
2007;2928604;Santo Amaro (BA);58028
2007;2928703;Santo Antônio de Jesus (BA);84256
2007;2928802;Santo Estêvão (BA);44532
2007;2928901;São Desidério (BA);25158
2007;2928950;São Domingos (BA);8818
2007;2929008;São Félix (BA);15302
2007;2929057;São Félix do Coribe (BA);12815
2007;2929107;São Felipe (BA);20265
2007;2929206;São Francisco do Conde (BA);29829
2007;2929255;São Gabriel (BA);18468
2007;2929305;São Gonçalo dos Campos (BA);29205
2007;2929354;São José da Vitória (BA);6095
2007;2929370;São José do Jacuípe (BA);10477
2007;2929404;São Miguel das Matas (BA);10270
2007;2929503;São Sebastião do Passé (BA);40321
2007;2929602;Sapeaçu (BA);16518
2007;2929701;Sátiro Dias (BA);18104
2007;2929750;Saubara (BA);11051
2007;2929800;Saúde (BA);11866
2007;2929909;Seabra (BA);40543
2007;2930006;Sebastião Laranjeiras (BA);10712
2007;2930105;Senhor do Bonfim (BA);72511
2007;2930154;Serra do Ramalho (BA);31130
2007;2930204;Sento Sé (BA);36517
2007;2930303;Serra Dourada (BA);17422
2007;2930402;Serra Preta (BA);15149
2007;2930501;Serrinha (BA);71383
2007;2930600;Serrolândia (BA);12120
2007;2930709;Simões Filho (BA);109269
2007;2930758;Sítio do Mato (BA);12567
2007;2930766;Sítio do Quinto (BA);14069
2007;2930774;Sobradinho (BA);21315
2007;2930808;Souto Soares (BA);18013
2007;2930907;Tabocas do Brejo Velho (BA);12281
2007;2931004;Tanhaçu (BA);19591
2007;2931053;Tanque Novo (BA);15745
2007;2931103;Tanquinho (BA);7589
2007;2931202;Taperoá (BA);18217
2007;2931301;Tapiramutá (BA);17254
2007;2931350;Teixeira de Freitas (BA);118702
2007;2931400;Teodoro Sampaio (BA);8306
2007;2931509;Teofilândia (BA);20702
2007;2931608;Teolândia (BA);12429
2007;2931707;Terra Nova (BA);12310
2007;2931806;Tremedal (BA);18483
2007;2931905;Tucano (BA);48740
2007;2932002;Uauá (BA);24662
2007;2932101;Ubaíra (BA);20708
2007;2932200;Ubaitaba (BA);20478
2007;2932309;Ubatã (BA);24791
2007;2932408;Uibaí (BA);13719
2007;2932457;Umburanas (BA);16081
2007;2932507;Una (BA);25277
2007;2932606;Urandi (BA);15822
2007;2932705;Uruçuca (BA);22070
2007;2932804;Utinga (BA);19229
2007;2932903;Valença (BA);84931
2007;2933000;Valente (BA);21512
2007;2933059;Várzea da Roça (BA);14479
2007;2933109;Várzea do Poço (BA);8569
2007;2933158;Várzea Nova (BA);13949
2007;2933174;Varzedo (BA);9054
2007;2933208;Vera Cruz (BA);35060
2007;2933257;Vereda (BA);7174
2007;2933307;Vitória da Conquista (BA);308204
2007;2933406;Wagner (BA);8610
2007;2933455;Wanderley (BA);12982
2007;2933505;Wenceslau Guimarães (BA);23985
2007;2933604;Xique-Xique (BA);45700
2007;3100104;Abadia dos Dourados (MG);6556
2007;3100203;Abaeté (MG);22474
2007;3100302;Abre Campo (MG);12867
2007;3100401;Acaiaca (MG);4056
2007;3100500;Açucena (MG);11127
2007;3100609;Água Boa (MG);16435
2007;3100708;Água Comprida (MG);2093
2007;3100807;Aguanil (MG);4054
2007;3100906;Águas Formosas (MG);18518
2007;3101003;Águas Vermelhas (MG);12674
2007;3101102;Aimorés (MG);24232
2007;3101201;Aiuruoca (MG);6099
2007;3101300;Alagoa (MG);2825
2007;3101409;Albertina (MG);2872
2007;3101508;Além Paraíba (MG);33495
2007;3101607;Alfenas (MG);71628
2007;3101631;Alfredo Vasconcelos (MG);5900
2007;3101706;Almenara (MG);36907
2007;3101805;Alpercata (MG);7007
2007;3101904;Alpinópolis (MG);17821
2007;3102001;Alterosa (MG);13286
2007;3102050;Alto Caparaó (MG);5048
2007;3102100;Alto Rio Doce (MG);12657
2007;3102209;Alvarenga (MG);4558
2007;3102308;Alvinópolis (MG);15251
2007;3102407;Alvorada de Minas (MG);3482
2007;3102506;Amparo do Serra (MG);5245
2007;3102605;Andradas (MG);34956
2007;3102704;Cachoeira de Pajeú (MG);9089
2007;3102803;Andrelândia (MG);12035
2007;3102852;Angelândia (MG);8130
2007;3102902;Antônio Carlos (MG);11172
2007;3103009;Antônio Dias (MG);9435
2007;3103108;Antônio Prado de Minas (MG);1962
2007;3103207;Araçaí (MG);2384
2007;3103306;Aracitaba (MG);1875
2007;3103405;Araçuaí (MG);36083
2007;3103504;Araguari (MG);106403
2007;3103603;Arantina (MG);2544
2007;3103702;Araponga (MG);8029
2007;3103751;Araporã (MG);6113
2007;3103801;Arapuá (MG);2699
2007;3103900;Araújos (MG);7201
2007;3104007;Araxá (MG);87764
2007;3104106;Arceburgo (MG);7994
2007;3104205;Arcos (MG);34763
2007;3104304;Areado (MG);13181
2007;3104403;Argirita (MG);2995
2007;3104452;Aricanduva (MG);4832
2007;3104502;Arinos (MG);17592
2007;3104601;Astolfo Dutra (MG);12510
2007;3104700;Ataléia (MG);15078
2007;3104809;Augusto de Lima (MG);4589
2007;3104908;Baependi (MG);18016
2007;3105004;Baldim (MG);8274
2007;3105103;Bambuí (MG);21850
2007;3105202;Bandeira (MG);5337
2007;3105301;Bandeira do Sul (MG);5106
2007;3105400;Barão de Cocais (MG);26421
2007;3105509;Barão de Monte Alto (MG);5656
2007;3105608;Barbacena (MG);122377
2007;3105707;Barra Longa (MG);6965
2007;3105905;Barroso (MG);19352
2007;3106002;Bela Vista de Minas (MG);9968
2007;3106101;Belmiro Braga (MG);3067
2007;3106200;Belo Horizonte (MG);2412937
2007;3106309;Belo Oriente (MG);21369
2007;3106408;Belo Vale (MG);7267
2007;3106507;Berilo (MG);13214
2007;3106606;Bertópolis (MG);4588
2007;3106655;Berizal (MG);4399
2007;3106705;Betim (MG);415098
2007;3106804;Bias Fortes (MG);3880
2007;3106903;Bicas (MG);13638
2007;3107000;Biquinhas (MG);2592
2007;3107109;Boa Esperança (MG);37801
2007;3107208;Bocaina de Minas (MG);5034
2007;3107307;Bocaiúva (MG);44657
2007;3107406;Bom Despacho (MG);42260
2007;3107505;Bom Jardim de Minas (MG);6481
2007;3107604;Bom Jesus da Penha (MG);3787
2007;3107703;Bom Jesus do Amparo (MG);5412
2007;3107802;Bom Jesus do Galho (MG);15198
2007;3107901;Bom Repouso (MG);10482
2007;3108008;Bom Sucesso (MG);17194
2007;3108107;Bonfim (MG);6715
2007;3108206;Bonfinópolis de Minas (MG);5828
2007;3108255;Bonito de Minas (MG);8787
2007;3108305;Borda da Mata (MG);14892
2007;3108404;Botelhos (MG);14853
2007;3108503;Botumirim (MG);6435
2007;3108552;Brasilândia de Minas (MG);12821
2007;3108602;Brasília de Minas (MG);31165
2007;3108701;Brás Pires (MG);4592
2007;3108800;Braúnas (MG);5208
2007;3108909;Brazópolis (MG);14452
2007;3109006;Brumadinho (MG);31965
2007;3109105;Bueno Brandão (MG);10864
2007;3109204;Buenópolis (MG);9522
2007;3109253;Bugre (MG);3960
2007;3109303;Buritis (MG);21472
2007;3109402;Buritizeiro (MG);26133
2007;3109451;Cabeceira Grande (MG);6294
2007;3109501;Cabo Verde (MG);13614
2007;3109600;Cachoeira da Prata (MG);3802
2007;3109709;Cachoeira de Minas (MG);10820
2007;3109808;Cachoeira Dourada (MG);2470
2007;3109907;Caetanópolis (MG);9490
2007;3110004;Caeté (MG);39039
2007;3110103;Caiana (MG);4537
2007;3110202;Cajuri (MG);4015
2007;3110301;Caldas (MG);13901
2007;3110400;Camacho (MG);3204
2007;3110509;Camanducaia (MG);19708
2007;3110608;Cambuí (MG);25010
2007;3110707;Cambuquira (MG);12520
2007;3110806;Campanário (MG);3592
2007;3110905;Campanha (MG);15169
2007;3111002;Campestre (MG);20251
2007;3111101;Campina Verde (MG);18680
2007;3111150;Campo Azul (MG);3828
2007;3111200;Campo Belo (MG);51375
2007;3111309;Campo do Meio (MG);11476
2007;3111408;Campo Florido (MG);6570
2007;3111507;Campos Altos (MG);13184
2007;3111606;Campos Gerais (MG);26954
2007;3111705;Canaã (MG);4668
2007;3111804;Canápolis (MG);11313
2007;3111903;Cana Verde (MG);5712
2007;3112000;Candeias (MG);15499
2007;3112059;Cantagalo (MG);3967
2007;3112109;Caparaó (MG);4863
2007;3112208;Capela Nova (MG);4598
2007;3112307;Capelinha (MG);33061
2007;3112406;Capetinga (MG);7154
2007;3112505;Capim Branco (MG);8763
2007;3112604;Capinópolis (MG);15302
2007;3112653;Capitão Andrade (MG);4801
2007;3112703;Capitão Enéas (MG);14106
2007;3112802;Capitólio (MG);7634
2007;3112901;Caputira (MG);8855
2007;3113008;Caraí (MG);21530
2007;3113107;Caranaíba (MG);3445
2007;3113206;Carandaí (MG);22240
2007;3113305;Carangola (MG);32068
2007;3113404;Caratinga (MG);81731
2007;3113503;Carbonita (MG);10145
2007;3113602;Careaçu (MG);6029
2007;3113701;Carlos Chagas (MG);20812
2007;3113800;Carmésia (MG);2550
2007;3113909;Carmo da Cachoeira (MG);11656
2007;3114006;Carmo da Mata (MG);10942
2007;3114105;Carmo de Minas (MG);13657
2007;3114204;Carmo do Cajuru (MG);18943
2007;3114303;Carmo do Paranaíba (MG);30712
2007;3114402;Carmo do Rio Claro (MG);19480
2007;3114501;Carmópolis de Minas (MG);15743
2007;3114550;Carneirinho (MG);8859
2007;3114600;Carrancas (MG);4015
2007;3114709;Carvalhópolis (MG);3234
2007;3114808;Carvalhos (MG);4611
2007;3114907;Casa Grande (MG);2100
2007;3115003;Cascalho Rico (MG);2799
2007;3115102;Cássia (MG);17067
2007;3115201;Conceição da Barra de Minas (MG);3960
2007;3115300;Cataguases (MG);67384
2007;3115359;Catas Altas (MG);4561
2007;3115409;Catas Altas da Noruega (MG);3424
2007;3115458;Catuji (MG);6597
2007;3115474;Catuti (MG);5303
2007;3115508;Caxambu (MG);21009
2007;3115607;Cedro do Abaeté (MG);1203
2007;3115706;Central de Minas (MG);6590
2007;3115805;Centralina (MG);10219
2007;3115904;Chácara (MG);2613
2007;3116001;Chalé (MG);5465
2007;3116100;Chapada do Norte (MG);15449
2007;3116159;Chapada Gaúcha (MG);10266
2007;3116209;Chiador (MG);2893
2007;3116308;Cipotânea (MG);6539
2007;3116407;Claraval (MG);4295
2007;3116506;Claro dos Poções (MG);8131
2007;3116605;Cláudio (MG);24590
2007;3116704;Coimbra (MG);6886
2007;3116803;Coluna (MG);9281
2007;3116902;Comendador Gomes (MG);3087
2007;3117009;Comercinho (MG);8720
2007;3117108;Conceição da Aparecida (MG);10215
2007;3117207;Conceição das Pedras (MG);2726
2007;3117306;Conceição das Alagoas (MG);20426
2007;3117405;Conceição de Ipanema (MG);4396
2007;3117504;Conceição do Mato Dentro (MG);18070
2007;3117603;Conceição do Pará (MG);4725
2007;3117702;Conceição do Rio Verde (MG);12708
2007;3117801;Conceição dos Ouros (MG);10204
2007;3117836;Cônego Marinho (MG);6279
2007;3117876;Confins (MG);5680
2007;3117900;Congonhal (MG);9692
2007;3118007;Congonhas (MG);45984
2007;3118106;Congonhas do Norte (MG);5110
2007;3118205;Conquista (MG);6580
2007;3118304;Conselheiro Lafaiete (MG);109280
2007;3118403;Conselheiro Pena (MG);21793
2007;3118502;Consolação (MG);1695
2007;3118601;Contagem (MG);608650
2007;3118700;Coqueiral (MG);9466
2007;3118809;Coração de Jesus (MG);26131
2007;3118908;Cordisburgo (MG);9033
2007;3119005;Cordislândia (MG);3570
2007;3119104;Corinto (MG);22741
2007;3119203;Coroaci (MG);10776
2007;3119302;Coromandel (MG);27392
2007;3119401;Coronel Fabriciano (MG);100805
2007;3119500;Coronel Murta (MG);9120
2007;3119609;Coronel Pacheco (MG);2457
2007;3119708;Coronel Xavier Chaves (MG);3194
2007;3119807;Córrego Danta (MG);3423
2007;3119906;Córrego do Bom Jesus (MG);3724
2007;3119955;Córrego Fundo (MG);5635
2007;3120003;Córrego Novo (MG);3155
2007;3120102;Couto de Magalhães de Minas (MG);4332
2007;3120151;Crisólita (MG);5659
2007;3120201;Cristais (MG);10631
2007;3120300;Cristália (MG);5731
2007;3120409;Cristiano Otoni (MG);4881
2007;3120508;Cristina (MG);10955
2007;3120607;Crucilândia (MG);4593
2007;3120706;Cruzeiro da Fortaleza (MG);3760
2007;3120805;Cruzília (MG);14656
2007;3120839;Cuparaque (MG);4404
2007;3120870;Curral de Dentro (MG);6907
2007;3120904;Curvelo (MG);71611
2007;3121001;Datas (MG);5418
2007;3121100;Delfim Moreira (MG);7834
2007;3121209;Delfinópolis (MG);6698
2007;3121258;Delta (MG);6600
2007;3121308;Descoberto (MG);4876
2007;3121407;Desterro de Entre Rios (MG);6914
2007;3121506;Desterro do Melo (MG);3198
2007;3121605;Diamantina (MG);44746
2007;3121704;Diogo de Vasconcelos (MG);3941
2007;3121803;Dionísio (MG);10234
2007;3121902;Divinésia (MG);3276
2007;3122009;Divino (MG);19245
2007;3122108;Divino das Laranjeiras (MG);4934
2007;3122207;Divinolândia de Minas (MG);6724
2007;3122306;Divinópolis (MG);209921
2007;3122355;Divisa Alegre (MG);5793
2007;3122405;Divisa Nova (MG);5619
2007;3122454;Divisópolis (MG);7852
2007;3122470;Dom Bosco (MG);3781
2007;3122504;Dom Cavati (MG);5593
2007;3122603;Dom Joaquim (MG);4530
2007;3122702;Dom Silvério (MG);5284
2007;3122801;Dom Viçoso (MG);3020
2007;3122900;Dona Eusébia (MG);5569
2007;3123007;Dores de Campos (MG);9276
2007;3123106;Dores de Guanhães (MG);5528
2007;3123205;Dores do Indaiá (MG);13996
2007;3123304;Dores do Turvo (MG);4572
2007;3123403;Doresópolis (MG);1492
2007;3123502;Douradoquara (MG);1846
2007;3123528;Durandé (MG);6932
2007;3123601;Elói Mendes (MG);24161
2007;3123700;Engenheiro Caldas (MG);10317
2007;3123809;Engenheiro Navarro (MG);7079
2007;3123858;Entre Folhas (MG);4931
2007;3123908;Entre Rios de Minas (MG);13887
2007;3124005;Ervália (MG);18002
2007;3124104;Esmeraldas (MG);55436
2007;3124203;Espera Feliz (MG);20835
2007;3124302;Espinosa (MG);31322
2007;3124401;Espírito Santo do Dourado (MG);4293
2007;3124500;Estiva (MG);10920
2007;3124609;Estrela Dalva (MG);2497
2007;3124708;Estrela do Indaiá (MG);3651
2007;3124807;Estrela do Sul (MG);7136
2007;3124906;Eugenópolis (MG);10291
2007;3125002;Ewbank da Câmara (MG);3567
2007;3125101;Extrema (MG);24886
2007;3125200;Fama (MG);2219
2007;3125309;Faria Lemos (MG);3612
2007;3125408;Felício dos Santos (MG);5685
2007;3125507;São Gonçalo do Rio Preto (MG);3124
2007;3125606;Felisburgo (MG);6687
2007;3125705;Felixlândia (MG);13618
2007;3125804;Fernandes Tourinho (MG);2612
2007;3125903;Ferros (MG);11387
2007;3125952;Fervedouro (MG);10261
2007;3126000;Florestal (MG);5928
2007;3126109;Formiga (MG);64585
2007;3126208;Formoso (MG);6612
2007;3126307;Fortaleza de Minas (MG);3837
2007;3126406;Fortuna de Minas (MG);2454
2007;3126505;Francisco Badaró (MG);10269
2007;3126604;Francisco Dumont (MG);4759
2007;3126703;Francisco Sá (MG);24838
2007;3126752;Franciscópolis (MG);5664
2007;3126802;Frei Gaspar (MG);6343
2007;3126901;Frei Inocêncio (MG);8873
2007;3126950;Frei Lagonegro (MG);3342
2007;3127008;Fronteira (MG);13983
2007;3127057;Fronteira dos Vales (MG);4835
2007;3127073;Fruta de Leite (MG);6327
2007;3127107;Frutal (MG);51766
2007;3127206;Funilândia (MG);3639
2007;3127305;Galiléia (MG);7302
2007;3127339;Gameleiras (MG);5226
2007;3127354;Glaucilândia (MG);2932
2007;3127370;Goiabeira (MG);3052
2007;3127388;Goianá (MG);3643
2007;3127404;Gonçalves (MG);4270
2007;3127503;Gonzaga (MG);5620
2007;3127602;Gouveia (MG);11569
2007;3127701;Governador Valadares (MG);260396
2007;3127800;Grão Mogol (MG);14594
2007;3127909;Grupiara (MG);1412
2007;3128006;Guanhães (MG);29286
2007;3128105;Guapé (MG);13152
2007;3128204;Guaraciaba (MG);10428
2007;3128253;Guaraciama (MG);4554
2007;3128303;Guaranésia (MG);18147
2007;3128402;Guarani (MG);9487
2007;3128501;Guarará (MG);4017
2007;3128600;Guarda-Mor (MG);6577
2007;3128709;Guaxupé (MG);47894
2007;3128808;Guidoval (MG);7321
2007;3128907;Guimarânia (MG);6946
2007;3129004;Guiricema (MG);8906
2007;3129103;Gurinhatã (MG);6194
2007;3129202;Heliodora (MG);6005
2007;3129301;Iapu (MG);10851
2007;3129400;Ibertioga (MG);5057
2007;3129509;Ibiá (MG);22069
2007;3129608;Ibiaí (MG);7571
2007;3129657;Ibiracatu (MG);5898
2007;3129707;Ibiraci (MG);11023
2007;3129806;Ibirité (MG);148535
2007;3129905;Ibitiúra de Minas (MG);3382
2007;3130002;Ibituruna (MG);2825
2007;3130051;Icaraí de Minas (MG);10331
2007;3130101;Igarapé (MG);31135
2007;3130200;Igaratinga (MG);8477
2007;3130309;Iguatama (MG);7632
2007;3130408;Ijaci (MG);5687
2007;3130507;Ilicínea (MG);11265
2007;3130556;Imbé de Minas (MG);6324
2007;3130606;Inconfidentes (MG);7253
2007;3130655;Indaiabira (MG);7482
2007;3130705;Indianópolis (MG);6244
2007;3130804;Ingaí (MG);2496
2007;3130903;Inhapim (MG);24289
2007;3131000;Inhaúma (MG);5347
2007;3131109;Inimutaba (MG);6420
2007;3131158;Ipaba (MG);14844
2007;3131208;Ipanema (MG);17128
2007;3131307;Ipatinga (MG);238397
2007;3131406;Ipiaçu (MG);4191
2007;3131505;Ipuiúna (MG);9183
2007;3131604;Iraí de Minas (MG);6295
2007;3131703;Itabira (MG);105159
2007;3131802;Itabirinha (MG);10338
2007;3131901;Itabirito (MG);41522
2007;3132008;Itacambira (MG);5018
2007;3132107;Itacarambi (MG);17626
2007;3132206;Itaguara (MG);12292
2007;3132305;Itaipé (MG);11497
2007;3132404;Itajubá (MG);86673
2007;3132503;Itamarandiba (MG);31883
2007;3132602;Itamarati de Minas (MG);4035
2007;3132701;Itambacuri (MG);22635
2007;3132800;Itambé do Mato Dentro (MG);2434
2007;3132909;Itamogi (MG);10828
2007;3133006;Itamonte (MG);13756
2007;3133105;Itanhandu (MG);14395
2007;3133204;Itanhomi (MG);11880
2007;3133303;Itaobim (MG);20986
2007;3133402;Itapagipe (MG);14019
2007;3133501;Itapecerica (MG);20653
2007;3133600;Itapeva (MG);7722
2007;3133709;Itatiaiuçu (MG);8953
2007;3133758;Itaú de Minas (MG);14551
2007;3133808;Itaúna (MG);81833
2007;3133907;Itaverava (MG);5724
2007;3134004;Itinga (MG);14587
2007;3134103;Itueta (MG);5830
2007;3134202;Ituiutaba (MG);92727
2007;3134301;Itumirim (MG);6439
2007;3134400;Iturama (MG);31495
2007;3134509;Itutinga (MG);4051
2007;3134608;Jaboticatubas (MG);15496
2007;3134707;Jacinto (MG);12422
2007;3134806;Jacuí (MG);7225
2007;3134905;Jacutinga (MG);20389
2007;3135001;Jaguaraçu (MG);2782
2007;3135050;Jaíba (MG);30386
2007;3135076;Jampruca (MG);4926
2007;3135100;Janaúba (MG);65387
2007;3135209;Januária (MG);64985
2007;3135308;Japaraíba (MG);3688
2007;3135357;Japonvar (MG);8232
2007;3135407;Jeceaba (MG);5892
2007;3135456;Jenipapo de Minas (MG);6905
2007;3135506;Jequeri (MG);12965
2007;3135605;Jequitaí (MG);8029
2007;3135704;Jequitibá (MG);5491
2007;3135803;Jequitinhonha (MG);23982
2007;3135902;Jesuânia (MG);4821
2007;3136009;Joaíma (MG);14881
2007;3136108;Joanésia (MG);5628
2007;3136207;João Monlevade (MG);71658
2007;3136306;João Pinheiro (MG);43229
2007;3136405;Joaquim Felício (MG);3937
2007;3136504;Jordânia (MG);10751
2007;3136520;José Gonçalves de Minas (MG);4547
2007;3136553;José Raydan (MG);4146
2007;3136579;Josenópolis (MG);4440
2007;3136603;Nova União (MG);5461
2007;3136652;Juatuba (MG);19528
2007;3136702;Juiz de Fora (MG);513348
2007;3136801;Juramento (MG);3960
2007;3136900;Juruaia (MG);8260
2007;3136959;Juvenília (MG);6050
2007;3137007;Ladainha (MG);16479
2007;3137106;Lagamar (MG);7636
2007;3137205;Lagoa da Prata (MG);44159
2007;3137304;Lagoa dos Patos (MG);4448
